run,subrun,event
20179,55,2798
20179,56,2807
20179,58,2940
20179,58,2947
20179,59,2959
20179,59,2983
20179,62,3102
20179,62,3107
20179,63,3193
20179,63,3197
20179,64,3217
20179,64,3227
20179,64,3248
20180,0,6
20180,0,18
20180,0,45
20180,1,55
20180,1,64
20180,1,80
20180,2,127
20180,3,177
20180,4,238
20180,5,256
20180,5,296
20180,6,305
20180,6,314
20180,6,320
20180,6,342
20180,7,386
20180,8,412
20180,8,430
20180,9,469
20180,9,472
20180,9,482
20180,11,565
20180,11,577
20180,12,625
20180,13,663
20180,13,677
20180,13,696
20180,14,710
20180,14,715
20180,14,732
20180,14,740
20180,15,782
20180,16,804
20180,16,806
20180,16,832
20180,17,865
20180,17,888
20180,18,942
20180,18,946
20180,19,1000
20180,22,1107
20180,24,1202
20180,24,1235
20180,24,1236
20180,25,1259
20180,25,1274
20180,25,1294
20180,26,1303
20180,26,1310
20180,26,1336
20180,27,1353
20180,28,1410
20180,28,1439
20180,29,1453
20180,29,1456
20180,30,1535
20180,30,1538
20180,31,1559
20180,31,1566
20180,32,1627
20180,32,1644
20180,33,1660
20180,33,1663
20180,33,1668
20180,34,1701
20180,35,1757
20180,35,1767
20180,36,1809
20180,36,1842
20180,36,1845
20180,37,1856
20180,37,1861
20180,37,1900
20180,38,1929
20180,38,1932
20180,39,1995
20180,39,2000
20180,40,2015
20180,41,2053
20180,41,2068
20180,41,2069
20180,41,2074
20180,43,2163
20180,44,2216
20180,45,2266
20180,46,2314
20180,47,2365
20180,47,2384
20180,48,2435
20180,48,2436
20180,49,2457
20180,49,2484
20180,49,2489
20180,49,2494
20180,50,2534
20180,50,2545
20180,51,2561
20180,51,2576
20180,51,2580
20180,53,2663
20180,54,2707
20180,55,2758
20180,55,2790
20180,55,2796
20180,56,2829
20180,56,2843
20180,57,2854
20180,57,2872
20180,57,2886
20180,57,2897
20180,58,2905
20180,59,2996
20180,61,3070
20180,61,3088
20180,62,3111
20180,63,3153
20180,63,3193
20180,64,3202
20180,64,3212
20180,64,3232
20180,65,3256
20180,65,3262
20180,65,3271
20180,65,3286
20180,65,3300
20180,66,3310
20180,66,3337
20180,67,3356
20180,67,3362
20180,67,3367
20180,68,3421
20180,70,3515
20180,71,3562
20180,71,3576
20180,72,3614
20180,72,3636
20180,72,3640
20180,74,3717
20180,74,3720
20180,74,3727
20180,74,3744
20180,75,3796
20180,76,3833
20180,76,3842
20180,76,3846
20180,76,3850
20180,77,3877
20180,78,3929
20180,79,3954
20180,79,3971
20180,79,3994
20180,79,3999
20180,80,4003
20180,80,4004
20180,81,4072
20180,81,4083
20180,81,4094
20180,82,4142
20180,83,4167
20180,84,4238
20180,85,4255
20180,86,4317
20180,88,4421
20180,89,4493
20180,90,4518
20180,90,4519
20180,91,4553
20180,92,4602
20180,92,4604
20180,92,4639
20180,93,4659
20180,93,4661
20180,93,4662
20180,93,4664
20180,93,4690
20180,94,4705
20180,94,4706
20180,95,4753
20180,95,4797
20180,96,4848
20180,98,4921
20180,99,4982
20180,100,5027
20180,100,5045
20180,101,5066
20180,101,5080
20180,101,5089
20180,102,5103
20180,103,5159
20180,104,5236
20180,105,5251
20180,105,5295
20180,106,5302
20180,107,5357
20180,107,5384
20180,108,5404
20180,108,5426
20180,109,5478
20180,109,5481
20180,111,5573
20180,112,5614
20180,112,5620
20180,113,5688
20180,113,5695
20180,114,5723
20180,115,5754
20180,115,5769
20180,116,5844
20180,117,5891
20180,118,5938
20180,118,5939
20180,120,6024
20180,121,6066
20180,122,6138
20180,123,6155
20180,123,6165
20180,124,6223
20180,125,6263
20180,125,6299
20180,126,6303
20180,126,6331
20180,127,6352
20180,127,6373
20180,128,6415
20180,128,6420
20180,130,6518
20180,132,6628
20180,132,6650
20180,133,6685
20180,134,6726
20180,134,6735
20180,136,6834
20180,137,6858
20180,137,6876
20180,137,6896
20180,138,6903
20180,138,6905
20180,138,6937
20180,138,6949
20180,139,6972
20180,139,6994
20180,141,7056
20180,141,7067
20180,141,7086
20180,142,7147
20180,145,7275
20180,146,7319
20180,146,7341
20180,146,7346
20180,147,7370
20180,147,7372
20180,147,7389
20180,148,7449
20180,150,7530
20180,152,7610
20180,152,7620
20180,152,7625
20180,153,7656
20180,155,7777
20180,156,7809
20180,158,7916
20180,158,7922
20180,158,7939
20180,158,7943
20180,159,7997
20180,160,8008
20180,160,8049
20180,161,8073
20180,162,8111
20180,162,8148
20180,163,8176
20180,163,8177
20180,163,8182
20180,164,8236
20180,166,8318
20180,166,8348
20180,167,8383
20180,168,8403
20180,168,8431
20180,168,8447
20180,169,8453
20180,169,8473
20180,169,8477
20180,170,8506
20180,170,8512
20180,170,8517
20180,170,8526
20180,170,8530
20180,171,8569
20180,171,8575
20180,171,8576
20180,172,8615
20180,172,8648
20180,173,8658
20180,173,8688
20180,174,8705
20180,174,8734
20180,174,8739
20180,174,8747
20180,175,8772
20180,175,8782
20180,177,8875
20180,177,8877
20180,177,8885
20180,179,8962
20180,179,8965
20180,179,8979
20180,180,9045
20180,181,9055
20180,183,9164
20180,183,9165
20180,183,9186
20180,184,9202
20180,184,9226
20180,184,9236
20180,185,9283
20180,185,9296
20180,186,9301
20180,188,9424
20180,189,9485
20180,191,9598
20180,192,9610
20180,193,9670
20180,194,9707
20180,194,9712
20180,195,9753
20180,195,9759
20180,195,9774
20180,195,9778
20180,195,9791
20180,196,9811
20180,196,9830
20180,196,9839
20180,197,9855
20180,197,9864
20180,198,9939
20180,198,9949
20180,199,9975
20180,199,9977
20180,200,10015
20180,201,10051
20180,201,10095
20180,203,10174
20180,203,10175
20180,204,10237
20180,205,10254
20180,205,10258
20180,205,10276
20180,206,10321
20180,206,10328
20180,206,10332
20180,206,10340
20180,208,10440
20180,209,10483
20180,210,10502
20180,210,10543
20180,210,10546
20180,211,10597
20180,211,10598
20180,212,10604
20180,212,10607
20180,212,10620
20180,212,10635
20180,212,10649
20180,213,10663
20180,213,10678
20180,215,10787
20180,216,10819
20180,217,10872
20180,217,10881
20180,219,10969
20180,219,11000
20180,220,11024
20180,222,11134
20180,222,11142
20180,223,11156
20180,223,11186
20180,224,11226
20180,225,11274
20180,226,11313
20180,226,11325
20180,226,11328
20180,227,11359
20180,227,11373
20180,227,11398
20180,228,11442
20180,229,11466
20180,230,11505
20180,231,11570
20180,231,11576
20180,231,11583
20180,232,11601
20180,232,11646
20180,233,11665
20180,233,11681
20180,233,11696
20180,234,11717
20180,234,11730
20180,234,11731
20180,236,11845
20180,237,11891
20180,238,11937
20180,239,11960
20180,239,11966
20180,239,11998
20180,240,12019
20180,240,12020
20180,240,12048
20180,240,12049
20180,241,12066
20180,241,12098
20180,242,12130
20180,242,12138
20180,243,12170
20180,243,12181
20180,243,12185
20180,244,12247
20180,245,12276
20180,247,12399
20180,249,12465
20180,249,12476
20180,249,12478
20180,249,12480
20180,249,12483
20180,250,12510
20180,250,12542
20180,251,12551
20180,251,12583
20180,252,12640
20180,253,12664
20180,253,12686
20180,254,12714
20180,254,12720
20180,255,12760
20180,257,12894
20180,258,12901
20180,258,12909
20180,258,12927
20180,259,12963
20180,259,12983
20180,260,13027
20180,261,13059
20180,262,13139
20180,263,13155
20180,263,13170
20180,263,13184
20180,263,13197
20180,264,13219
20180,265,13294
20180,267,13390
20180,267,13393
20180,268,13430
20180,269,13457
20180,269,13480
20180,270,13503
20180,270,13542
20180,270,13543
20180,270,13544
20180,271,13580
20180,272,13625
20180,272,13647
20180,273,13679
20180,273,13689
20180,274,13731
20180,274,13738
20180,275,13783
20180,275,13784
20180,277,13852
20180,277,13855
20180,277,13865
20180,278,13924
20180,278,13935
20180,279,13981
20180,280,14008
20180,280,14019
20180,280,14021
20180,280,14027
20180,280,14038
20180,281,14056
20180,281,14065
20180,281,14089
20180,282,14107
20180,282,14132
20180,283,14160
20180,283,14183
20180,284,14220
20180,286,14332
20180,287,14361
20180,287,14368
20180,287,14373
20180,287,14377
20180,289,14472
20180,289,14478
20180,289,14481
20180,291,14559
20180,291,14569
20180,292,14609
20180,292,14623
20180,292,14634
20180,292,14647
20180,293,14682
20180,293,14686
20180,294,14702
20180,294,14709
20180,294,14742
20180,294,14745
20180,295,14756
20180,295,14757
20180,295,14791
20180,296,14839
20180,296,14843
20180,296,14849
20180,297,14858
20180,298,14933
20180,298,14934
20180,299,14967
20180,299,14989
20180,301,15083
20180,301,15086
20180,302,15110
20180,302,15116
20180,303,15154
20180,303,15172
20180,303,15200
20180,305,15263
20180,307,15360
20180,307,15363
20180,307,15385
20180,309,15476
20180,309,15491
20180,310,15502
20180,311,15564
20180,311,15568
20180,311,15573
20180,311,15600
20180,312,15624
20180,312,15629
20180,312,15635
20180,313,15698
20180,314,15707
20180,314,15712
20180,314,15719
20180,314,15736
20180,314,15744
20180,314,15747
20180,315,15783
20180,316,15838
20180,317,15881
20180,318,15903
20180,319,15966
20180,319,15967
20180,319,15975
20180,319,15993
20180,321,16053
20180,321,16083
20180,322,16112
20180,323,16156
20180,323,16197
20180,325,16259
20180,326,16301
20180,326,16305
20180,326,16307
20180,326,16315
20180,327,16374
20180,328,16406
20180,328,16421
20180,328,16431
20180,329,16466
20180,329,16483
20180,329,16486
20180,330,16503
20180,331,16578
20180,332,16628
20180,332,16647
20180,333,16651
20180,333,16670
20180,333,16685
20180,333,16697
20180,334,16705
20180,334,16716
20180,334,16747
20180,335,16768
20180,335,16782
20180,336,16808
20180,336,16820
20180,338,16916
20180,338,16917
20180,338,16943
20180,341,17076
20180,341,17081
20180,342,17150
20180,343,17166
20180,343,17172
20180,343,17185
20180,344,17219
20180,345,17272
20180,345,17278
20180,346,17309
20180,347,17376
20180,347,17392
20180,348,17424
20180,351,17552
20180,351,17564
20180,352,17607
20180,353,17654
20180,354,17726
20180,355,17773
20180,357,17890
20180,357,17893
20180,358,17910
20180,358,17913
20180,359,17966
20180,359,17977
20180,360,18024
20180,360,18040
20180,361,18065
20180,362,18117
20180,362,18137
20180,362,18145
20180,363,18170
20180,363,18188
20180,364,18216
20180,364,18220
20180,364,18238
20180,366,18317
20180,367,18368
20180,367,18388
20180,368,18414
20180,368,18448
20180,369,18473
20180,370,18505
20180,370,18524
20180,370,18550
20180,371,18575
20180,371,18600
20180,372,18602
20180,372,18622
20180,372,18649
20180,373,18654
20180,373,18682
20180,373,18697
20180,375,18755
20180,375,18783
20180,376,18835
20180,377,18875
20180,378,18944
20180,378,18948
20180,379,18969
20180,379,18991
20180,379,18999
20180,381,19064
20180,381,19079
20180,383,19155
20180,384,19226
20180,384,19237
20180,385,19256
20180,385,19270
20180,386,19303
20180,387,19355
20180,387,19363
20185,0,31
20185,0,49
20185,1,58
20185,2,142
20185,3,155
20185,3,176
20185,4,229
20185,4,248
20185,5,251
20185,5,281
20185,6,306
20185,7,362
20185,7,384
20185,8,414
20185,8,433
20185,8,440
20185,9,451
20185,9,460
20185,9,484
20185,10,513
20185,10,518
20185,10,523
20185,12,608
20185,12,623
20185,12,641
20185,13,655
20185,13,691
20185,14,729
20185,14,735
20185,15,785
20185,15,792
20185,16,827
20185,16,831
20185,16,850
20185,18,921
20185,20,1029
20185,21,1063
20185,21,1088
20185,21,1099
20185,22,1130
20185,23,1162
20185,23,1167
20185,24,1244
20185,24,1246
20185,24,1249
20185,25,1260
20185,27,1393
20185,27,1398
20185,29,1486
20185,30,1518
20185,30,1520
20185,31,1562
20185,32,1636
20185,33,1686
20185,34,1721
20185,34,1728
20185,34,1731
20185,34,1736
20185,34,1740
20185,34,1743
20185,36,1819
20185,36,1823
20185,36,1840
20185,37,1854
20185,37,1900
20185,38,1923
20185,38,1930
20185,39,1951
20185,39,1969
20185,39,1981
20185,40,2003
20185,40,2010
20185,40,2011
20185,41,2082
20185,41,2087
20185,41,2097
20185,41,2098
20185,42,2124
20185,43,2175
20185,43,2199
20185,44,2212
20185,44,2229
20185,44,2236
20185,44,2243
20185,45,2251
20185,45,2252
20185,46,2348
20185,47,2396
20185,47,2400
20185,51,2560
20185,51,2574
20185,51,2600
20185,52,2601
20185,52,2603
20185,52,2629
20185,52,2641
20185,53,2695
20185,54,2723
20185,54,2724
20185,56,2805
20185,56,2825
20185,57,2873
20185,57,2890
20185,58,2909
20185,58,2947
20185,59,2954
20185,59,2969
20185,59,2973
20185,61,3055
20185,62,3109
20185,63,3168
20185,64,3239
20185,65,3278
20185,66,3303
20185,66,3307
20185,66,3313
20185,66,3318
20185,67,3381
20185,68,3447
20185,70,3516
20185,71,3576
20185,72,3601
20185,72,3618
20185,72,3622
20185,72,3639
20185,73,3668
20185,74,3706
20185,74,3739
20185,74,3746
20185,75,3777
20185,76,3804
20185,76,3823
20185,77,3877
20185,78,3916
20185,79,3963
20185,81,4052
20185,82,4107
20185,82,4145
20185,83,4160
20185,83,4179
20185,84,4203
20185,84,4227
20185,87,4371
20185,88,4444
20185,88,4448
20185,89,4459
20185,89,4484
20185,89,4489
20185,89,4493
20185,90,4508
20185,91,4592
20185,92,4634
20185,93,4651
20185,93,4683
20185,94,4707
20185,94,4726
20185,95,4756
20185,95,4771
20185,96,4812
20185,98,4934
20185,99,4973
20185,100,5016
20185,100,5019
20185,100,5049
20185,101,5072
20185,101,5084
20185,102,5137
20185,103,5157
20185,103,5161
20185,103,5184
20185,105,5259
20185,105,5286
20185,107,5366
20185,107,5398
20185,108,5419
20185,109,5470
20185,109,5471
20185,109,5500
20185,110,5534
20185,110,5543
20185,111,5562
20185,111,5565
20185,111,5586
20185,112,5638
20185,113,5659
20185,113,5694
20185,114,5710
20185,114,5732
20185,114,5736
20185,115,5755
20185,115,5761
20185,115,5763
20185,116,5801
20185,116,5803
20185,117,5872
20185,117,5885
20185,117,5890
20185,120,6036
20185,121,6066
20185,121,6077
20185,121,6097
20185,122,6107
20185,122,6119
20185,123,6174
20185,123,6179
20185,123,6190
20185,123,6194
20185,124,6205
20185,124,6216
20185,125,6274
20185,125,6287
20185,125,6295
20185,127,6361
20185,127,6371
20185,128,6415
20185,128,6422
20185,129,6457
20185,131,6562
20185,132,6606
20185,132,6633
20185,133,6659
20185,133,6660
20185,133,6685
20185,133,6700
20185,134,6720
20185,134,6723
20185,135,6752
20185,135,6762
20185,135,6774
20185,135,6777
20185,136,6802
20185,136,6814
20185,136,6821
20185,136,6836
20185,138,6915
20185,138,6920
20185,138,6947
20185,139,6951
20185,140,7029
20185,141,7092
20185,142,7114
20185,142,7129
20185,144,7243
20185,144,7248
20185,145,7253
20185,146,7314
20185,146,7350
20185,147,7385
20185,148,7419
20185,148,7435
20185,148,7449
20185,150,7502
20185,150,7539
20185,151,7556
20185,151,7585
20185,151,7593
20185,152,7628
20185,152,7629
20185,152,7633
20185,153,7652
20185,153,7688
20185,153,7697
20185,154,7703
20185,155,7773
20185,157,7852
20185,157,7879
20185,158,7913
20185,160,8009
20185,162,8125
20185,163,8164
20185,163,8166
20185,163,8179
20185,163,8183
20185,163,8189
20185,163,8190
20185,163,8196
20185,163,8198
20185,164,8215
20185,164,8225
20185,165,8251
20185,165,8270
20185,165,8291
20185,165,8300
20185,166,8303
20185,167,8392
20185,168,8432
20185,169,8467
20185,169,8469
20185,169,8483
20185,170,8534
20185,170,8538
20185,171,8554
20185,171,8589
20185,172,8614
20185,173,8651
20185,173,8684
20185,176,8813
20185,176,8834
20185,177,8860
20185,177,8875
20185,178,8924
20185,179,8953
20185,179,8967
20185,179,8974
20185,180,9002
20185,181,9060
20185,181,9073
20185,182,9143
20185,184,9203
20185,184,9227
20185,184,9247
20185,185,9279
20185,185,9289
20185,186,9301
20185,186,9312
20185,186,9314
20185,187,9374
20185,187,9383
20185,188,9417
20185,188,9450
20185,189,9473
20185,189,9492
20185,190,9541
20185,191,9600
20185,192,9615
20185,192,9634
20185,192,9641
20185,192,9647
20185,193,9655
20185,193,9666
20185,193,9697
20185,194,9717
20185,194,9727
20185,196,9818
20185,197,9886
20185,198,9911
20185,199,9953
20185,199,9954
20185,199,9956
20185,199,9960
20185,199,9976
20185,202,10102
20185,202,10106
20185,203,10153
20185,203,10178
20185,204,10250
20185,206,10344
20185,208,10412
20185,208,10420
20185,208,10424
20185,208,10437
20185,208,10439
20185,209,10461
20185,210,10505
20185,210,10511
20185,210,10543
20185,211,10573
20185,211,10595
20185,212,10609
20185,212,10631
20185,212,10645
20185,212,10646
20185,214,10713
20185,214,10727
20185,215,10791
20185,215,10793
20185,216,10826
20185,217,10854
20185,218,10903
20185,218,10917
20185,219,10976
20185,219,10977
20185,219,10987
20185,220,11040
20185,221,11054
20185,221,11069
20185,222,11106
20185,222,11119
20185,222,11138
20185,223,11176
20185,224,11204
20185,224,11205
20185,225,11272
20185,226,11327
20185,226,11349
20185,227,11363
20185,227,11388
20185,228,11416
20185,228,11436
20185,229,11453
20185,229,11487
20185,231,11552
20185,231,11593
20185,232,11626
20185,232,11630
20185,232,11644
20185,233,11654
20185,233,11655
20185,234,11708
20185,234,11720
20185,236,11814
20185,236,11850
20185,237,11854
20185,237,11859
20185,238,11907
20185,238,11921
20185,239,11999
20185,241,12077
20185,242,12150
20185,243,12157
20185,243,12176
20185,244,12242
20185,245,12266
20185,245,12299
20185,247,12362
20185,247,12364
20185,249,12457
20185,250,12526
20185,250,12541
20185,250,12548
20185,251,12589
20185,252,12613
20186,1,62
20186,3,174
20186,3,184
20186,3,185
20186,3,191
20186,5,267
20186,6,301
20186,6,306
20186,6,326
20186,7,361
20186,8,412
20186,9,492
20186,11,562
20186,12,607
20186,13,656
20186,13,662
20186,13,670
20186,15,784
20186,17,873
20186,19,960
20186,19,990
20186,20,1004
20186,20,1006
20186,20,1020
20186,20,1035
20186,21,1051
20186,21,1061
20186,21,1069
20186,23,1188
20186,23,1189
20186,24,1233
20186,25,1265
20186,25,1267
20186,25,1285
20186,27,1365
20186,27,1395
20186,28,1443
20186,30,1524
20186,31,1557
20186,31,1563
20186,31,1582
20186,32,1608
20186,32,1642
20186,34,1704
20186,34,1747
20186,35,1751
20186,35,1760
20186,35,1763
20186,35,1793
20186,37,1855
20186,37,1861
20186,37,1885
20186,39,1969
20186,39,1979
20186,40,2034
20186,41,2065
20186,41,2069
20186,41,2090
20186,42,2106
20186,42,2109
20186,42,2118
20186,42,2147
20186,43,2193
20186,45,2252
20186,45,2253
20186,45,2261
20186,45,2264
20186,46,2319
20186,47,2374
20186,47,2381
20186,48,2406
20186,48,2409
20186,48,2423
20186,53,2662
20186,53,2665
20186,53,2671
20186,53,2689
20186,53,2692
20186,53,2698
20186,54,2736
20186,55,2752
20186,55,2775
20186,55,2781
20186,56,2828
20186,57,2862
20186,57,2889
20186,59,2995
20186,60,3031
20186,60,3045
20186,62,3114
20186,62,3133
20186,63,3164
20186,63,3176
20186,65,3259
20186,65,3266
20186,65,3285
20186,66,3301
20186,66,3339
20186,66,3348
20186,66,3350
20186,67,3355
20186,67,3382
20186,67,3389
20186,67,3397
20186,68,3404
20186,68,3415
20186,69,3470
20186,69,3478
20186,69,3482
20186,70,3501
20186,70,3520
20186,71,3563
20186,71,3585
20186,71,3597
20186,71,3600
20186,72,3609
20186,72,3614
20186,72,3631
20186,72,3642
20186,73,3678
20186,74,3711
20186,75,3767
20186,76,3821
20186,77,3851
20186,77,3869
20186,77,3897
20186,80,4008
20186,80,4012
20186,81,4064
20186,81,4086
20186,82,4139
20186,82,4144
20186,83,4170
20186,83,4182
20186,84,4212
20186,84,4230
20186,84,4232
20186,85,4280
20186,86,4326
20186,88,4404
20186,88,4424
20186,88,4433
20186,89,4453
20186,89,4458
20186,90,4547
20186,90,4549
20186,91,4568
20186,91,4570
20186,91,4592
20186,92,4601
20186,92,4642
20186,94,4734
20186,96,4832
20186,97,4857
20186,97,4889
20186,97,4896
20186,98,4902
20186,98,4927
20186,98,4939
20186,98,4946
20186,99,4977
20186,99,4986
20186,100,5048
20186,101,5067
20186,101,5095
20186,102,5129
20186,103,5156
20186,103,5164
20186,104,5236
